"SAMPLE_NAME","SMP_No","FOV_No","DAPI_Nr_Set","DAPI_Nr_SubSet","Volume"
"EG4-DCM-SAR202","1","4","159","1","30"
"EG4-DCM-SAR202","1","7","132","1","30"
"EG4-DCM-SAR202","1","8","137","2","30"
"EG4-DCM-SAR202","1","9","122","1","30"
"EG4-DCM-SAR202","1","11","165","0","30"
"EG4-DCM-SAR202","1","12","181","1","30"
"EG4-DCM-SAR202","1","13","184","3","30"
"EG4-DCM-SAR202","1","14","160","1","30"
"EG4-DCM-SAR202","1","15","106","1","30"
"EG4-DCM-SAR202","1","18","137","1","30"
"EG4-DCM-SAR202","1","19","139","0","30"
"EG4-DCM-SAR202","1","21","132","0","30"
"EG4-DCM-SAR202","1","22","172","1","30"
"EG4-DCM-SAR202","1","23","90","0","30"
"EG4-DCM-SAR202","1","25","110","2","30"
"EG4-DCM-SAR202","1","26","110","2","30"
"EG4-DCM-SAR202","1","27","207","1","30"
"EG4-DCM-SAR202","1","28","141","1","30"
"EG4-DCM-SAR202","1","29","125","1","30"
"EG4-DCM-SAR202","1","36","96","1","30"
"EG4-DCM-SAR202","1","37","101","0","30"
"EG4-DCM-SAR202","1","39","160","1","30"
"EG4-DCM-SAR202","1","42","185","0","30"
"EG4-DCM-SAR202","1","47","60","0","30"
"EG4-DCM-SAR202","1","48","46","0","30"
"EG4-DCM-SAR202","1","50","89","0","30"
"EG4-DCM-SAR202","1","52","80","1","30"
"EG4-DCM-SAR202","1","53","60","0","30"
"EG4-DCM-SAR202","1","54","43","1","30"
"EG4-EPI-CFX","2","1","155","3","30"
"EG4-EPI-CFX","2","2","137","0","30"
"EG4-EPI-CFX","2","3","176","3","30"
"EG4-EPI-CFX","2","4","118","4","30"
"EG4-EPI-CFX","2","5","184","2","30"
"EG4-EPI-CFX","2","7","83","3","30"
"EG4-EPI-CFX","2","8","168","3","30"
"EG4-EPI-CFX","2","9","180","3","30"
"EG4-EPI-CFX","2","10","96","2","30"
"EG4-EPI-CFX","2","11","163","0","30"
"EG4-EPI-CFX","2","12","131","1","30"
"EG4-EPI-CFX","2","13","116","2","30"
"EG4-EPI-CFX","2","15","175","5","30"
"EG4-EPI-CFX","2","16","125","2","30"
"EG4-EPI-CFX","2","17","142","1","30"
"EG4-EPI-CFX","2","18","151","0","30"
"EG4-EPI-CFX","2","20","176","0","30"
"EG4-EPI-CFX","2","22","181","4","30"
"EG4-EPI-CFX","2","25","141","1","30"
"EG4-EPI-CFX","2","26","166","1","30"
"EG4-EPI-CFX","2","29","168","0","30"
"EG4-EPI-CFX","2","30","183","3","30"
"EG4-EPI-CFX","2","31","126","4","30"
"EG4-EPI-CFX","2","32","162","1","30"
"EG4-EPI-CFX","2","35","192","4","30"
"EG4-EPI-CFX","2","38","128","1","30"
"EG4-EPI-CFX","2","39","167","2","30"
"EG4-EPI-CFX","2","40","182","1","30"
"EG4-EPI-CFX","2","41","197","2","30"
"EG4-EPI-CFX","2","43","174","1","30"
"EG4-EPI-CFX","2","46","180","2","30"
"EG4-EPI-CFX","2","48","149","3","30"
"EG4-EPI-CFX","2","50","167","2","30"
"EG4-EPI-CFX","2","51","179","3","30"
"EG4-EPI-CFX","2","52","95","1","30"
"EG4-EPI-CFX","2","53","98","1","30"
"EG4-EPI-CFX","2","54","74","0","30"
"EG4-EPI-CFX","2","55","24","0","30"
"EG4-EPI-SAR202","2","1","155","3","30"
"EG4-EPI-SAR202","2","2","137","0","30"
"EG4-EPI-SAR202","2","3","176","3","30"
"EG4-EPI-SAR202","2","4","118","3","30"
"EG4-EPI-SAR202","2","5","184","2","30"
"EG4-EPI-SAR202","2","7","83","2","30"
"EG4-EPI-SAR202","2","8","168","2","30"
"EG4-EPI-SAR202","2","9","180","3","30"
"EG4-EPI-SAR202","2","10","96","1","30"
"EG4-EPI-SAR202","2","11","163","0","30"
"EG4-EPI-SAR202","2","12","131","1","30"
"EG4-EPI-SAR202","2","13","116","2","30"
"EG4-EPI-SAR202","2","15","175","5","30"
"EG4-EPI-SAR202","2","16","125","2","30"
"EG4-EPI-SAR202","2","17","142","1","30"
"EG4-EPI-SAR202","2","18","151","0","30"
"EG4-EPI-SAR202","2","20","176","0","30"
"EG4-EPI-SAR202","2","22","181","3","30"
"EG4-EPI-SAR202","2","25","141","1","30"
"EG4-EPI-SAR202","2","26","166","0","30"
"EG4-EPI-SAR202","2","29","168","0","30"
"EG4-EPI-SAR202","2","30","183","3","30"
"EG4-EPI-SAR202","2","31","126","4","30"
"EG4-EPI-SAR202","2","32","162","1","30"
"EG4-EPI-SAR202","2","35","192","3","30"
"EG4-EPI-SAR202","2","38","128","1","30"
"EG4-EPI-SAR202","2","39","167","2","30"
"EG4-EPI-SAR202","2","40","182","1","30"
"EG4-EPI-SAR202","2","41","197","0","30"
"EG4-EPI-SAR202","2","43","174","1","30"
"EG4-EPI-SAR202","2","46","180","0","30"
"EG4-EPI-SAR202","2","48","149","2","30"
"EG4-EPI-SAR202","2","50","167","1","30"
"EG4-EPI-SAR202","2","51","179","3","30"
"EG4-EPI-SAR202","2","52","95","1","30"
"EG4-EPI-SAR202","2","53","98","1","30"
"EG4-EPI-SAR202","2","54","74","0","30"
"EG4-EPI-SAR202","2","55","24","0","30"
"EG4-MESO-CFX","3","1","115","4","130"
"EG4-MESO-CFX","3","4","111","3","130"
"EG4-MESO-CFX","3","5","119","3","130"
"EG4-MESO-CFX","3","6","137","2","130"
"EG4-MESO-CFX","3","7","103","3","130"
"EG4-MESO-CFX","3","8","154","3","130"
"EG4-MESO-CFX","3","11","91","1","130"
"EG4-MESO-CFX","3","12","136","2","130"
"EG4-MESO-CFX","3","13","124","3","130"
"EG4-MESO-CFX","3","14","84","2","130"
"EG4-MESO-CFX","3","17","139","2","130"
"EG4-MESO-CFX","3","18","140","4","130"
"EG4-MESO-CFX","3","20","127","2","130"
"EG4-MESO-CFX","3","21","144","3","130"
"EG4-MESO-CFX","3","23","142","3","130"
"EG4-MESO-CFX","3","24","120","4","130"
"EG4-MESO-CFX","3","26","130","2","130"
"EG4-MESO-CFX","3","28","126","3","130"
"EG4-MESO-CFX","3","29","93","3","130"
"EG4-MESO-CFX","3","30","171","4","130"
"EG4-MESO-CFX","3","31","117","5","130"
"EG4-MESO-CFX","3","32","117","3","130"
"EG4-MESO-CFX","3","36","115","2","130"
"EG4-MESO-CFX","3","38","130","3","130"
"EG4-MESO-CFX","3","41","122","2","130"
"EG4-MESO-CFX","3","42","119","2","130"
"EG4-MESO-CFX","3","43","111","1","130"
"EG4-MESO-CFX","3","46","96","0","130"
"EG4-MESO-CFX","3","47","124","2","130"
"EG4-MESO-CFX","3","50","107","3","130"
"EG4-MESO-SAR202","3","1","115","2","130"
"EG4-MESO-SAR202","3","4","111","2","130"
"EG4-MESO-SAR202","3","5","119","2","130"
"EG4-MESO-SAR202","3","6","137","1","130"
"EG4-MESO-SAR202","3","7","103","2","130"
"EG4-MESO-SAR202","3","8","154","3","130"
"EG4-MESO-SAR202","3","11","91","0","130"
"EG4-MESO-SAR202","3","12","136","1","130"
"EG4-MESO-SAR202","3","13","124","1","130"
"EG4-MESO-SAR202","3","14","84","1","130"
"EG4-MESO-SAR202","3","17","139","2","130"
"EG4-MESO-SAR202","3","18","140","3","130"
"EG4-MESO-SAR202","3","20","127","1","130"
"EG4-MESO-SAR202","3","21","144","2","130"
"EG4-MESO-SAR202","3","23","142","1","130"
"EG4-MESO-SAR202","3","24","120","4","130"
"EG4-MESO-SAR202","3","26","130","2","130"
"EG4-MESO-SAR202","3","28","126","1","130"
"EG4-MESO-SAR202","3","29","93","1","130"
"EG4-MESO-SAR202","3","30","171","3","130"
"EG4-MESO-SAR202","3","31","117","4","130"
"EG4-MESO-SAR202","3","32","117","3","130"
"EG4-MESO-SAR202","3","36","115","2","130"
"EG4-MESO-SAR202","3","38","130","3","130"
"EG4-MESO-SAR202","3","41","122","1","130"
"EG4-MESO-SAR202","3","42","119","2","130"
"EG4-MESO-SAR202","3","43","111","1","130"
"EG4-MESO-SAR202","3","46","96","0","130"
"EG4-MESO-SAR202","3","47","124","1","130"
"EG4-MESO-SAR202","3","50","107","2","130"
"EG4-BATHY-CFX","4","1","34","2","130"
"EG4-BATHY-CFX","4","2","42","0","130"
"EG4-BATHY-CFX","4","3","30","2","130"
"EG4-BATHY-CFX","4","4","140","3","130"
"EG4-BATHY-CFX","4","5","128","0","130"
"EG4-BATHY-CFX","4","6","31","0","130"
"EG4-BATHY-CFX","4","7","13","0","130"
"EG4-BATHY-CFX","4","9","12","0","130"
"EG4-BATHY-CFX","4","10","16","0","130"
"EG4-BATHY-CFX","4","14","18","2","130"
"EG4-BATHY-CFX","4","16","9","1","130"
"EG4-BATHY-CFX","4","17","13","1","130"
"EG4-BATHY-CFX","4","18","14","0","130"
"EG4-BATHY-CFX","4","19","5","0","130"
"EG4-BATHY-CFX","4","20","22","2","130"
"EG4-BATHY-CFX","4","21","10","1","130"
"EG4-BATHY-CFX","4","22","15","0","130"
"EG4-BATHY-CFX","4","23","19","0","130"
"EG4-BATHY-CFX","4","24","47","1","130"
"EG4-BATHY-CFX","4","25","10","1","130"
"EG4-BATHY-CFX","4","26","130","5","130"
"EG4-BATHY-CFX","4","27","126","3","130"
"EG4-BATHY-CFX","4","28","35","0","130"
"EG4-BATHY-CFX","4","29","30","0","130"
"EG4-BATHY-CFX","4","30","27","0","130"
"EG4-BATHY-CFX","4","32","6","0","130"
"EG4-BATHY-CFX","4","33","11","0","130"
"EG4-BATHY-CFX","4","34","13","0","130"
"EG4-BATHY-CFX","4","35","27","2","130"
"EG4-BATHY-CFX","4","36","10","0","130"
"EG4-BATHY-CFX","4","37","9","0","130"
"EG4-BATHY-CFX","4","38","28","0","130"
"EG4-BATHY-CFX","4","40","6","0","130"
"EG4-BATHY-CFX","4","41","19","0","130"
"EG4-BATHY-CFX","4","42","16","0","130"
"EG4-BATHY-CFX","4","43","158","5","130"
"EG4-BATHY-CFX","4","44","156","5","130"
"EG4-BATHY-CFX","4","46","10","0","130"
"EG4-BATHY-CFX","4","47","12","1","130"
"EG4-BATHY-CFX","4","48","11","0","130"
"EG4-BATHY-CFX","4","50","14","0","130"
"EG4-BATHY-CFX","4","52","29","1","130"
"EG4-BATHY-CFX","4","53","41","0","130"
"EG4-BATHY-CFX","4","54","23","1","130"
"EG4-BATHY-CFX","4","55","14","0","130"
"EG4-BATHY-SAR202","4","1","34","2","130"
"EG4-BATHY-SAR202","4","2","42","0","130"
"EG4-BATHY-SAR202","4","3","30","2","130"
"EG4-BATHY-SAR202","4","4","140","1","130"
"EG4-BATHY-SAR202","4","5","128","0","130"
"EG4-BATHY-SAR202","4","6","31","0","130"
"EG4-BATHY-SAR202","4","7","13","0","130"
"EG4-BATHY-SAR202","4","9","12","0","130"
"EG4-BATHY-SAR202","4","10","16","0","130"
"EG4-BATHY-SAR202","4","14","18","2","130"
"EG4-BATHY-SAR202","4","16","9","1","130"
"EG4-BATHY-SAR202","4","17","13","1","130"
"EG4-BATHY-SAR202","4","18","14","0","130"
"EG4-BATHY-SAR202","4","19","5","0","130"
"EG4-BATHY-SAR202","4","20","22","2","130"
"EG4-BATHY-SAR202","4","21","10","1","130"
"EG4-BATHY-SAR202","4","22","15","0","130"
"EG4-BATHY-SAR202","4","23","19","0","130"
"EG4-BATHY-SAR202","4","24","47","1","130"
"EG4-BATHY-SAR202","4","25","10","1","130"
"EG4-BATHY-SAR202","4","26","130","4","130"
"EG4-BATHY-SAR202","4","27","126","3","130"
"EG4-BATHY-SAR202","4","28","35","0","130"
"EG4-BATHY-SAR202","4","29","30","0","130"
"EG4-BATHY-SAR202","4","30","27","0","130"
"EG4-BATHY-SAR202","4","32","6","0","130"
"EG4-BATHY-SAR202","4","33","11","0","130"
"EG4-BATHY-SAR202","4","34","13","0","130"
"EG4-BATHY-SAR202","4","35","27","1","130"
"EG4-BATHY-SAR202","4","36","10","0","130"
"EG4-BATHY-SAR202","4","37","9","0","130"
"EG4-BATHY-SAR202","4","38","28","0","130"
"EG4-BATHY-SAR202","4","40","6","0","130"
"EG4-BATHY-SAR202","4","41","19","0","130"
"EG4-BATHY-SAR202","4","42","16","0","130"
"EG4-BATHY-SAR202","4","43","158","3","130"
"EG4-BATHY-SAR202","4","44","156","5","130"
"EG4-BATHY-SAR202","4","46","10","0","130"
"EG4-BATHY-SAR202","4","47","12","1","130"
"EG4-BATHY-SAR202","4","48","11","0","130"
"EG4-BATHY-SAR202","4","50","14","0","130"
"EG4-BATHY-SAR202","4","52","29","1","130"
"EG4-BATHY-SAR202","4","53","41","0","130"
"EG4-BATHY-SAR202","4","54","23","1","130"
"EG4-BATHY-SAR202","4","55","14","0","130"
"N3-DCM-CFX","9","1","596","4","30"
"N3-DCM-CFX","9","3","483","5","30"
"N3-DCM-CFX","9","4","598","3","30"
"N3-DCM-CFX","9","5","492","22","30"
"N3-DCM-CFX","9","6","558","14","30"
"N3-DCM-CFX","9","8","496","4","30"
"N3-DCM-CFX","9","9","590","12","30"
"N3-DCM-CFX","9","11","465","2","30"
"N3-DCM-CFX","9","12","511","2","30"
"N3-DCM-CFX","9","13","590","6","30"
"N3-DCM-CFX","9","14","631","5","30"
"N3-DCM-CFX","9","15","525","0","30"
"N3-DCM-CFX","9","16","565","10","30"
"N3-DCM-CFX","9","17","562","2","30"
"N3-DCM-CFX","9","18","611","1","30"
"N3-DCM-CFX","9","19","489","3","30"
"N3-DCM-CFX","9","20","556","6","30"
"N3-DCM-CFX","9","21","532","2","30"
"N3-DCM-CFX","9","22","573","12","30"
"N3-DCM-CFX","9","23","472","42","30"
"N3-DCM-CFX","9","24","578","23","30"
"N3-DCM-CFX","9","25","584","12","30"
"N3-DCM-CFX","9","26","593","3","30"
"N3-DCM-CFX","9","27","657","12","30"
"N3-DCM-CFX","9","28","588","5","30"
"N3-DCM-CFX","9","33","549","5","30"
"N3-DCM-CFX","9","35","602","30","30"
"N3-DCM-CFX","9","37","546","2","30"
"N3-DCM-CFX","9","38","513","0","30"
"N3-DCM-CFX","9","40","586","2","30"
"N3-DCM-CFX","9","43","626","1","30"
"N3-DCM-CFX","9","44","605","7","30"
"N3-DCM-CFX","9","45","582","2","30"
"N3-DCM-CFX","9","46","524","5","30"
"N3-DCM-CFX","9","47","549","0","30"
"N3-DCM-CFX","9","48","636","1","30"
"N3-DCM-CFX","9","50","584","32","30"
"N3-DCM-CFX","9","54","601","1","30"
"N3-DCM-SAR202","9","1","596","0","30"
"N3-DCM-SAR202","9","3","483","0","30"
"N3-DCM-SAR202","9","4","598","0","30"
"N3-DCM-SAR202","9","5","492","0","30"
"N3-DCM-SAR202","9","6","558","1","30"
"N3-DCM-SAR202","9","8","496","0","30"
"N3-DCM-SAR202","9","9","590","0","30"
"N3-DCM-SAR202","9","11","465","0","30"
"N3-DCM-SAR202","9","12","511","0","30"
"N3-DCM-SAR202","9","13","590","1","30"
"N3-DCM-SAR202","9","14","631","1","30"
"N3-DCM-SAR202","9","15","525","0","30"
"N3-DCM-SAR202","9","16","565","0","30"
"N3-DCM-SAR202","9","17","562","2","30"
"N3-DCM-SAR202","9","18","611","1","30"
"N3-DCM-SAR202","9","19","489","1","30"
"N3-DCM-SAR202","9","20","556","0","30"
"N3-DCM-SAR202","9","21","532","2","30"
"N3-DCM-SAR202","9","22","573","0","30"
"N3-DCM-SAR202","9","23","472","1","30"
"N3-DCM-SAR202","9","24","578","1","30"
"N3-DCM-SAR202","9","25","584","0","30"
"N3-DCM-SAR202","9","26","593","1","30"
"N3-DCM-SAR202","9","27","657","4","30"
"N3-DCM-SAR202","9","28","588","0","30"
"N3-DCM-SAR202","9","33","549","1","30"
"N3-DCM-SAR202","9","35","602","1","30"
"N3-DCM-SAR202","9","37","546","0","30"
"N3-DCM-SAR202","9","38","513","0","30"
"N3-DCM-SAR202","9","40","586","1","30"
"N3-DCM-SAR202","9","43","626","1","30"
"N3-DCM-SAR202","9","44","605","0","30"
"N3-DCM-SAR202","9","45","582","0","30"
"N3-DCM-SAR202","9","46","524","1","30"
"N3-DCM-SAR202","9","47","549","0","30"
"N3-DCM-SAR202","9","48","636","1","30"
"N3-DCM-SAR202","9","50","584","0","30"
"N3-DCM-SAR202","9","54","601","0","30"
"N3-EPI-CFX","10","1","280","4","30"
"N3-EPI-CFX","10","2","278","1","30"
"N3-EPI-CFX","10","3","340","1","30"
"N3-EPI-CFX","10","5","275","18","30"
"N3-EPI-CFX","10","6","312","17","30"
"N3-EPI-CFX","10","7","249","1","30"
"N3-EPI-CFX","10","8","157","5","30"
"N3-EPI-CFX","10","9","313","14","30"
"N3-EPI-CFX","10","10","357","28","30"
"N3-EPI-CFX","10","11","283","0","30"
"N3-EPI-CFX","10","12","244","3","30"
"N3-EPI-CFX","10","13","377","21","30"
"N3-EPI-CFX","10","14","334","24","30"
"N3-EPI-CFX","10","15","204","1","30"
"N3-EPI-CFX","10","16","311","16","30"
"N3-EPI-CFX","10","17","294","12","30"
"N3-EPI-CFX","10","19","374","1","30"
"N3-EPI-CFX","10","20","287","1","30"
"N3-EPI-CFX","10","22","279","17","30"
"N3-EPI-CFX","10","23","155","7","30"
"N3-EPI-CFX","10","24","233","9","30"
"N3-EPI-CFX","10","25","138","7","30"
"N3-EPI-CFX","10","28","360","2","30"
"N3-EPI-CFX","10","30","325","24","30"
"N3-EPI-CFX","10","31","245","4","30"
"N3-EPI-CFX","10","32","253","6","30"
"N3-EPI-CFX","10","33","316","1","30"
"N3-EPI-CFX","10","34","283","2","30"
"N3-EPI-CFX","10","35","350","14","30"
"N3-EPI-CFX","10","36","296","9","30"
"N3-EPI-CFX","10","37","337","12","30"
"N3-EPI-CFX","10","39","311","1","30"
"N3-EPI-CFX","10","40","329","13","30"
"N3-EPI-CFX","10","41","261","1","30"
"N3-EPI-CFX","10","46","338","11","30"
"N3-EPI-CFX","10","48","337","0","30"
"N3-EPI-CFX","10","49","292","9","30"
"N3-EPI-CFX","10","50","316","1","30"
"N3-EPI-CFX","10","53","294","21","30"
"N3-EPI-CFX","10","54","144","7","30"
"N3-EPI-SAR202","10","1","280","0","30"
"N3-EPI-SAR202","10","2","278","1","30"
"N3-EPI-SAR202","10","3","340","1","30"
"N3-EPI-SAR202","10","5","275","0","30"
"N3-EPI-SAR202","10","6","312","0","30"
"N3-EPI-SAR202","10","7","249","1","30"
"N3-EPI-SAR202","10","8","157","0","30"
"N3-EPI-SAR202","10","9","313","1","30"
"N3-EPI-SAR202","10","10","357","0","30"
"N3-EPI-SAR202","10","11","283","0","30"
"N3-EPI-SAR202","10","12","244","0","30"
"N3-EPI-SAR202","10","13","377","0","30"
"N3-EPI-SAR202","10","14","334","1","30"
"N3-EPI-SAR202","10","15","204","0","30"
"N3-EPI-SAR202","10","16","311","1","30"
"N3-EPI-SAR202","10","17","294","0","30"
"N3-EPI-SAR202","10","19","374","1","30"
"N3-EPI-SAR202","10","20","287","0","30"
"N3-EPI-SAR202","10","22","279","0","30"
"N3-EPI-SAR202","10","23","155","0","30"
"N3-EPI-SAR202","10","24","233","0","30"
"N3-EPI-SAR202","10","25","138","0","30"
"N3-EPI-SAR202","10","28","360","2","30"
"N3-EPI-SAR202","10","30","325","1","30"
"N3-EPI-SAR202","10","31","245","0","30"
"N3-EPI-SAR202","10","32","253","0","30"
"N3-EPI-SAR202","10","33","316","1","30"
"N3-EPI-SAR202","10","34","283","1","30"
"N3-EPI-SAR202","10","35","350","0","30"
"N3-EPI-SAR202","10","36","296","0","30"
"N3-EPI-SAR202","10","37","337","0","30"
"N3-EPI-SAR202","10","39","311","1","30"
"N3-EPI-SAR202","10","40","329","0","30"
"N3-EPI-SAR202","10","41","261","0","30"
"N3-EPI-SAR202","10","46","338","0","30"
"N3-EPI-SAR202","10","48","337","0","30"
"N3-EPI-SAR202","10","49","292","0","30"
"N3-EPI-SAR202","10","50","316","0","30"
"N3-EPI-SAR202","10","53","294","0","30"
"N3-EPI-SAR202","10","54","144","0","30"
"N3-MESO-CFX","11","1","62","1","100"
"N3-MESO-CFX","11","2","51","2","100"
"N3-MESO-CFX","11","4","67","1","100"
"N3-MESO-CFX","11","6","85","2","100"
"N3-MESO-CFX","11","7","81","4","100"
"N3-MESO-CFX","11","8","89","1","100"
"N3-MESO-CFX","11","9","83","5","100"
"N3-MESO-CFX","11","10","81","4","100"
"N3-MESO-CFX","11","11","67","2","100"
"N3-MESO-CFX","11","12","65","3","100"
"N3-MESO-CFX","11","13","68","3","100"
"N3-MESO-CFX","11","14","52","1","100"
"N3-MESO-CFX","11","15","64","1","100"
"N3-MESO-CFX","11","16","73","4","100"
"N3-MESO-CFX","11","17","93","2","100"
"N3-MESO-CFX","11","18","91","5","100"
"N3-MESO-CFX","11","20","83","3","100"
"N3-MESO-CFX","11","21","60","1","100"
"N3-MESO-CFX","11","22","67","3","100"
"N3-MESO-CFX","11","23","68","4","100"
"N3-MESO-CFX","11","24","90","6","100"
"N3-MESO-CFX","11","25","87","2","100"
"N3-MESO-CFX","11","26","83","2","100"
"N3-MESO-CFX","11","27","49","2","100"
"N3-MESO-CFX","11","28","60","3","100"
"N3-MESO-CFX","11","29","66","2","100"
"N3-MESO-CFX","11","30","70","2","100"
"N3-MESO-CFX","11","31","58","2","100"
"N3-MESO-CFX","11","32","87","4","100"
"N3-MESO-CFX","11","33","70","0","100"
"N3-MESO-CFX","11","34","57","6","100"
"N3-MESO-CFX","11","35","79","1","100"
"N3-MESO-CFX","11","36","48","9","100"
"N3-MESO-CFX","11","37","89","4","100"
"N3-MESO-CFX","11","39","80","5","100"
"N3-MESO-CFX","11","40","53","3","100"
"N3-MESO-CFX","11","41","50","1","100"
"N3-MESO-CFX","11","42","79","3","100"
"N3-MESO-CFX","11","43","72","3","100"
"N3-MESO-CFX","11","44","83","3","100"
"N3-MESO-CFX","11","46","74","3","100"
"N3-MESO-CFX","11","47","84","6","100"
"N3-MESO-CFX","11","48","76","3","100"
"N3-MESO-CFX","11","49","66","4","100"
"N3-MESO-CFX","11","50","82","2","100"
"N3-MESO-CFX","11","51","55","2","100"
"N3-MESO-CFX","11","52","68","1","100"
"N3-MESO-CFX","11","53","50","1","100"
"N3-MESO-CFX","11","54","66","1","100"
"N3-MESO-SAR202","11","1","62","1","100"
"N3-MESO-SAR202","11","2","51","1","100"
"N3-MESO-SAR202","11","4","67","1","100"
"N3-MESO-SAR202","11","6","85","2","100"
"N3-MESO-SAR202","11","7","81","4","100"
"N3-MESO-SAR202","11","8","89","1","100"
"N3-MESO-SAR202","11","9","83","4","100"
"N3-MESO-SAR202","11","10","81","4","100"
"N3-MESO-SAR202","11","11","67","1","100"
"N3-MESO-SAR202","11","12","65","2","100"
"N3-MESO-SAR202","11","13","68","2","100"
"N3-MESO-SAR202","11","14","52","1","100"
"N3-MESO-SAR202","11","15","64","1","100"
"N3-MESO-SAR202","11","16","73","4","100"
"N3-MESO-SAR202","11","17","93","2","100"
"N3-MESO-SAR202","11","18","91","4","100"
"N3-MESO-SAR202","11","20","83","3","100"
"N3-MESO-SAR202","11","21","60","1","100"
"N3-MESO-SAR202","11","22","67","3","100"
"N3-MESO-SAR202","11","23","68","1","100"
"N3-MESO-SAR202","11","24","90","5","100"
"N3-MESO-SAR202","11","25","87","2","100"
"N3-MESO-SAR202","11","26","83","2","100"
"N3-MESO-SAR202","11","27","49","2","100"
"N3-MESO-SAR202","11","28","60","3","100"
"N3-MESO-SAR202","11","29","66","1","100"
"N3-MESO-SAR202","11","30","70","2","100"
"N3-MESO-SAR202","11","31","58","2","100"
"N3-MESO-SAR202","11","32","87","2","100"
"N3-MESO-SAR202","11","33","70","0","100"
"N3-MESO-SAR202","11","34","57","5","100"
"N3-MESO-SAR202","11","35","79","0","100"
"N3-MESO-SAR202","11","36","48","0","100"
"N3-MESO-SAR202","11","37","89","3","100"
"N3-MESO-SAR202","11","39","80","3","100"
"N3-MESO-SAR202","11","40","53","3","100"
"N3-MESO-SAR202","11","41","50","1","100"
"N3-MESO-SAR202","11","42","79","3","100"
"N3-MESO-SAR202","11","43","72","1","100"
"N3-MESO-SAR202","11","44","83","3","100"
"N3-MESO-SAR202","11","46","74","2","100"
"N3-MESO-SAR202","11","47","84","6","100"
"N3-MESO-SAR202","11","48","76","2","100"
"N3-MESO-SAR202","11","49","66","3","100"
"N3-MESO-SAR202","11","50","82","2","100"
"N3-MESO-SAR202","11","51","55","2","100"
"N3-MESO-SAR202","11","52","68","1","100"
"N3-MESO-SAR202","11","53","50","1","100"
"N3-MESO-SAR202","11","54","66","1","100"
"N3-BATHY-CFX","12","1","31","2","100"
"N3-BATHY-CFX","12","2","28","2","100"
"N3-BATHY-CFX","12","4","35","1","100"
"N3-BATHY-CFX","12","6","29","3","100"
"N3-BATHY-CFX","12","9","37","5","100"
"N3-BATHY-CFX","12","10","32","2","100"
"N3-BATHY-CFX","12","12","37","3","100"
"N3-BATHY-CFX","12","13","18","2","100"
"N3-BATHY-CFX","12","14","29","2","100"
"N3-BATHY-CFX","12","15","37","1","100"
"N3-BATHY-CFX","12","16","32","2","100"
"N3-BATHY-CFX","12","18","37","1","100"
"N3-BATHY-CFX","12","19","31","4","100"
"N3-BATHY-CFX","12","23","34","2","100"
"N3-BATHY-CFX","12","24","37","3","100"
"N3-BATHY-CFX","12","25","40","1","100"
"N3-BATHY-CFX","12","26","44","1","100"
"N3-BATHY-CFX","12","28","19","1","100"
"N3-BATHY-CFX","12","29","18","2","100"
"N3-BATHY-CFX","12","30","26","2","100"
"N3-BATHY-CFX","12","31","28","1","100"
"N3-BATHY-CFX","12","33","40","4","100"
"N3-BATHY-CFX","12","34","30","1","100"
"N3-BATHY-CFX","12","35","24","3","100"
"N3-BATHY-CFX","12","36","18","1","100"
"N3-BATHY-CFX","12","39","46","3","100"
"N3-BATHY-CFX","12","41","18","1","100"
"N3-BATHY-CFX","12","42","36","1","100"
"N3-BATHY-CFX","12","43","40","0","100"
"N3-BATHY-CFX","12","44","25","2","100"
"N3-BATHY-CFX","12","45","49","6","100"
"N3-BATHY-CFX","12","46","27","3","100"
"N3-BATHY-CFX","12","48","38","2","100"
"N3-BATHY-CFX","12","49","37","2","100"
"N3-BATHY-CFX","12","50","37","1","100"
"N3-BATHY-CFX","12","51","41","1","100"
"N3-BATHY-CFX","12","52","31","2","100"
"N3-BATHY-CFX","12","54","28","3","100"
"N3-BATHY-CFX","12","55","38","5","100"
"N3-BATHY-SAR202","12","1","31","2","100"
"N3-BATHY-SAR202","12","2","28","2","100"
"N3-BATHY-SAR202","12","4","35","1","100"
"N3-BATHY-SAR202","12","6","29","2","100"
"N3-BATHY-SAR202","12","9","37","4","100"
"N3-BATHY-SAR202","12","10","32","2","100"
"N3-BATHY-SAR202","12","12","37","2","100"
"N3-BATHY-SAR202","12","13","18","1","100"
"N3-BATHY-SAR202","12","14","29","2","100"
"N3-BATHY-SAR202","12","15","37","1","100"
"N3-BATHY-SAR202","12","16","32","2","100"
"N3-BATHY-SAR202","12","18","37","1","100"
"N3-BATHY-SAR202","12","19","31","2","100"
"N3-BATHY-SAR202","12","23","34","2","100"
"N3-BATHY-SAR202","12","24","37","0","100"
"N3-BATHY-SAR202","12","25","40","1","100"
"N3-BATHY-SAR202","12","26","44","1","100"
"N3-BATHY-SAR202","12","28","19","0","100"
"N3-BATHY-SAR202","12","29","18","2","100"
"N3-BATHY-SAR202","12","30","26","2","100"
"N3-BATHY-SAR202","12","31","28","1","100"
"N3-BATHY-SAR202","12","33","40","4","100"
"N3-BATHY-SAR202","12","34","30","0","100"
"N3-BATHY-SAR202","12","35","24","2","100"
"N3-BATHY-SAR202","12","36","18","1","100"
"N3-BATHY-SAR202","12","39","46","1","100"
"N3-BATHY-SAR202","12","41","18","1","100"
