"","StationName","Depth","Domain","SMP_No","FOV_No","DAPI_Nr_Set","DAPI_Nr_SubSet","Volume","conc.DAPI","conc.FISH"
"21002","HG4","BATHY","ALT",11,39,40,0,100,39806.2183364723,0
"21003","HG4","BATHY","ALT",11,40,34,0,100,33835.2855860014,0
"21004","HG4","BATHY","ALT",11,41,51,1,100,50752.9283790022,995.155458411807
"21005","HG4","BATHY","ALT",11,42,57,0,100,56723.861129473,0
"21006","HG4","BATHY","ALT",11,46,48,0,100,47767.4620037667,0
"21007","HG4","BATHY","ALT",11,47,35,0,100,34830.4410444132,0
"21008","HG4","BATHY","ALT",11,49,53,0,100,52743.2392958258,0
"21009","HG4","BATHY","ALT",11,51,39,0,100,38811.0628780605,0
"21010","HG4","BATHY","ALT",11,53,46,0,100,45777.1510869431,0
"21011","HG4","BATHY","ALT",11,56,51,0,100,50752.9283790022,0
"21012","HG4","BATHY","ALT",11,58,47,0,100,46772.3065453549,0
"21013","HG4","BATHY","ALT",11,62,42,0,100,41796.5292532959,0
"21014","HG5","MESO","GAM",5,4,40,0,130,30620.1679511325,0
"21015","HG5","MESO","GAM",5,6,24,0,130,18372.1007706795,0
"21016","HG5","MESO","GAM",5,7,41,0,130,31385.6721499108,0
"21017","HG5","MESO","GAM",5,16,19,0,130,14544.579776788,0
"21018","HG5","MESO","GAM",5,19,22,0,130,16841.0923731229,0
"21019","HG5","MESO","GAM",5,23,31,0,130,23730.6301621277,0
"21020","HG5","MESO","GAM",5,31,37,0,130,28323.6553547976,0
"21021","HG5","MESO","GAM",5,34,17,0,130,13013.5713792313,0
"21022","HG5","MESO","GAM",5,62,27,0,130,20668.6133670145,0
"21023","HG5","MESO","ALT",5,4,40,0,130,30620.1679511325,0
"21024","HG5","MESO","ALT",5,6,24,0,130,18372.1007706795,0
"21025","HG5","MESO","ALT",5,7,41,0,130,31385.6721499108,0
"21026","HG5","MESO","ALT",5,16,19,0,130,14544.579776788,0
"21027","HG5","MESO","ALT",5,19,22,0,130,16841.0923731229,0
"21028","HG5","MESO","ALT",5,23,31,0,130,23730.6301621277,0
"21029","HG5","MESO","ALT",5,31,37,0,130,28323.6553547976,0
"21030","HG5","MESO","ALT",5,34,17,0,130,13013.5713792313,0
"21031","HG5","MESO","ALT",5,62,27,0,130,20668.6133670145,0
"21032","HG5","MESO","GAM",6,3,70,1,130,53585.2939144819,765.504198778313
"21033","HG5","MESO","GAM",6,4,59,0,130,45164.7477279205,0
"21034","HG5","MESO","GAM",6,5,28,0,130,21434.1175657928,0
"21035","HG5","MESO","GAM",6,14,33,0,130,25261.6385596843,0
"21036","HG5","MESO","GAM",6,15,17,0,130,13013.5713792313,0
"21037","HG5","MESO","GAM",6,20,33,0,130,25261.6385596843,0
"21038","HG5","MESO","GAM",6,21,57,0,130,43633.7393303638,0
"21039","HG5","MESO","GAM",6,23,28,0,130,21434.1175657928,0
"21040","HG5","MESO","GAM",6,28,30,0,130,22965.1259633494,0
"21041","HG5","MESO","GAM",6,34,35,0,130,26792.646957241,0
"21042","HG5","MESO","ALT",6,3,70,0,130,53585.2939144819,0
"21043","HG5","MESO","ALT",6,4,59,0,130,45164.7477279205,0
"21044","HG5","MESO","ALT",6,5,28,0,130,21434.1175657928,0
"21045","HG5","MESO","ALT",6,14,33,0,130,25261.6385596843,0
"21046","HG5","MESO","ALT",6,15,17,0,130,13013.5713792313,0
"21047","HG5","MESO","ALT",6,20,33,0,130,25261.6385596843,0
"21048","HG5","MESO","ALT",6,21,57,0,130,43633.7393303638,0
"21049","HG5","MESO","ALT",6,23,28,0,130,21434.1175657928,0
"21050","HG5","MESO","ALT",6,28,30,0,130,22965.1259633494,0
"21051","HG5","MESO","ALT",6,34,35,0,130,26792.646957241,0
"21052","HG5","MESO","GAM",4,6,22,0,130,16841.0923731229,0
"21053","HG5","MESO","GAM",4,7,23,0,130,17606.5965719012,0
"21054","HG5","MESO","GAM",4,8,24,0,130,18372.1007706795,0
"21055","HG5","MESO","GAM",4,9,32,0,130,24496.134360906,0
"21056","HG5","MESO","GAM",4,15,27,0,130,20668.6133670145,0
"21057","HG5","MESO","GAM",4,16,26,0,130,19903.1091682361,0
"21058","HG5","MESO","GAM",4,21,24,1,130,18372.1007706795,765.504198778313
"21059","HG5","MESO","GAM",4,23,25,0,130,19137.6049694578,0
"21060","HG5","MESO","GAM",4,24,15,0,130,11482.5629816747,0
"21061","HG5","MESO","GAM",4,26,16,0,130,12248.067180453,0
"21062","HG5","MESO","GAM",4,28,28,0,130,21434.1175657928,0
"21063","HG5","MESO","GAM",4,36,27,1,130,20668.6133670145,765.504198778313
"21064","HG5","MESO","GAM",4,41,22,0,130,16841.0923731229,0
"21065","HG5","MESO","GAM",4,52,42,0,130,32151.1763486892,0
"21066","HG5","MESO","GAM",4,54,44,2,130,33682.1847462458,1531.00839755663
"21067","HG5","MESO","ALT",4,6,22,0,130,16841.0923731229,0
"21068","HG5","MESO","ALT",4,7,23,0,130,17606.5965719012,0
"21069","HG5","MESO","ALT",4,8,24,0,130,18372.1007706795,0
"21070","HG5","MESO","ALT",4,9,32,0,130,24496.134360906,0
"21071","HG5","MESO","ALT",4,15,27,0,130,20668.6133670145,0
"21072","HG5","MESO","ALT",4,16,26,0,130,19903.1091682361,0
"21073","HG5","MESO","ALT",4,21,24,0,130,18372.1007706795,0
"21074","HG5","MESO","ALT",4,23,25,0,130,19137.6049694578,0
"21075","HG5","MESO","ALT",4,24,15,0,130,11482.5629816747,0
"21076","HG5","MESO","ALT",4,26,16,0,130,12248.067180453,0
"21077","HG5","MESO","ALT",4,28,28,0,130,21434.1175657928,0
"21078","HG5","MESO","ALT",4,36,27,0,130,20668.6133670145,0
"21079","HG5","MESO","ALT",4,41,22,0,130,16841.0923731229,0
"21080","HG5","MESO","ALT",4,52,42,0,130,32151.1763486892,0
"21081","HG5","MESO","ALT",4,54,44,0,130,33682.1847462458,0
"21082","HG5","BATHY","GAM",9,2,5,0,130,3827.52099389157,0
"21083","HG5","BATHY","GAM",9,6,11,0,130,8420.54618656144,0
"21084","HG5","BATHY","GAM",9,7,17,0,130,13013.5713792313,0
"21085","HG5","BATHY","GAM",9,8,15,0,130,11482.5629816747,0
"21086","HG5","BATHY","GAM",9,9,6,0,130,4593.02519266988,0
"21087","HG5","BATHY","GAM",9,10,22,1,130,16841.0923731229,765.504198778313
"21088","HG5","BATHY","GAM",9,15,12,0,130,9186.05038533976,0
"21089","HG5","BATHY","GAM",9,16,9,0,130,6889.53778900482,0
"21090","HG5","BATHY","GAM",9,17,18,1,130,13779.0755780096,765.504198778313
"21091","HG5","BATHY","GAM",9,24,14,0,130,10717.0587828964,0
"21092","HG5","BATHY","GAM",9,25,14,0,130,10717.0587828964,0
"21093","HG5","BATHY","GAM",9,29,4,0,130,3062.01679511325,0
"21094","HG5","BATHY","GAM",9,30,16,0,130,12248.067180453,0
"21095","HG5","BATHY","GAM",9,32,12,1,130,9186.05038533976,765.504198778313
"21096","HG5","BATHY","GAM",9,33,23,0,130,17606.5965719012,0
"21097","HG5","BATHY","GAM",9,34,12,0,130,9186.05038533976,0
"21098","HG5","BATHY","GAM",9,37,10,0,130,7655.04198778313,0
"21099","HG5","BATHY","GAM",9,40,20,0,130,15310.0839755663,0
"21100","HG5","BATHY","GAM",9,46,11,0,130,8420.54618656144,0
"21101","HG5","BATHY","GAM",9,53,9,0,130,6889.53778900482,0
"21102","HG5","BATHY","GAM",9,56,4,0,130,3062.01679511325,0
"21103","HG5","BATHY","GAM",9,57,14,0,130,10717.0587828964,0
"21104","HG5","BATHY","GAM",9,58,9,0,130,6889.53778900482,0
"21105","HG5","BATHY","GAM",9,59,2,0,130,1531.00839755663,0
"21106","HG5","BATHY","GAM",9,60,29,0,130,22199.6217645711,0
"21107","HG5","BATHY","GAM",9,62,11,0,130,8420.54618656144,0
"21108","HG5","BATHY","GAM",9,63,28,1,130,21434.1175657928,765.504198778313
"21109","HG5","BATHY","GAM",9,65,15,0,130,11482.5629816747,0
"21110","HG5","BATHY","GAM",9,66,13,0,130,9951.55458411807,0
"21111","HG5","BATHY","ALT",9,2,5,0,130,3827.52099389157,0
"21112","HG5","BATHY","ALT",9,6,11,0,130,8420.54618656144,0
"21113","HG5","BATHY","ALT",9,7,17,0,130,13013.5713792313,0
"21114","HG5","BATHY","ALT",9,8,15,0,130,11482.5629816747,0
"21115","HG5","BATHY","ALT",9,9,6,0,130,4593.02519266988,0
"21116","HG5","BATHY","ALT",9,10,22,0,130,16841.0923731229,0
"21117","HG5","BATHY","ALT",9,15,12,0,130,9186.05038533976,0
"21118","HG5","BATHY","ALT",9,16,9,0,130,6889.53778900482,0
"21119","HG5","BATHY","ALT",9,17,18,0,130,13779.0755780096,0
"21120","HG5","BATHY","ALT",9,24,14,0,130,10717.0587828964,0
"21121","HG5","BATHY","ALT",9,25,14,0,130,10717.0587828964,0
"21122","HG5","BATHY","ALT",9,29,4,0,130,3062.01679511325,0
"21123","HG5","BATHY","ALT",9,30,16,0,130,12248.067180453,0
"21124","HG5","BATHY","ALT",9,32,12,1,130,9186.05038533976,765.504198778313
"21125","HG5","BATHY","ALT",9,33,23,0,130,17606.5965719012,0
"21126","HG5","BATHY","ALT",9,34,12,0,130,9186.05038533976,0
"21127","HG5","BATHY","ALT",9,37,10,0,130,7655.04198778313,0
"21128","HG5","BATHY","ALT",9,40,20,0,130,15310.0839755663,0
"21129","HG5","BATHY","ALT",9,46,11,0,130,8420.54618656144,0
"21130","HG5","BATHY","ALT",9,53,9,0,130,6889.53778900482,0
"21131","HG5","BATHY","ALT",9,56,4,0,130,3062.01679511325,0
"21132","HG5","BATHY","ALT",9,57,14,0,130,10717.0587828964,0
"21133","HG5","BATHY","ALT",9,58,9,0,130,6889.53778900482,0
"21134","HG5","BATHY","ALT",9,59,2,0,130,1531.00839755663,0
"21135","HG5","BATHY","ALT",9,60,29,0,130,22199.6217645711,0
"21136","HG5","BATHY","ALT",9,62,11,0,130,8420.54618656144,0
"21137","HG5","BATHY","ALT",9,63,28,0,130,21434.1175657928,0
"21138","HG5","BATHY","ALT",9,65,15,0,130,11482.5629816747,0
"21139","HG5","BATHY","ALT",9,66,13,0,130,9951.55458411807,0
"21140","HG7","MESO","GAM",3,1,48,1,100,47767.4620037667,995.155458411807
"21141","HG7","MESO","GAM",3,2,42,0,100,41796.5292532959,0
"21142","HG7","MESO","GAM",3,7,63,0,100,62694.7938799438,0
"21143","HG7","MESO","GAM",3,8,74,0,100,73641.5039224737,0
"21144","HG7","MESO","GAM",3,9,105,2,100,104491.32313324,1990.31091682361
"21145","HG7","MESO","GAM",3,12,41,0,100,40801.3737948841,0
"21146","HG7","MESO","GAM",3,13,67,0,100,66675.4157135911,0
"21147","HG7","MESO","GAM",3,14,60,1,100,59709.3275047084,995.155458411807
"21148","HG7","MESO","GAM",3,17,77,1,100,76626.9702977092,995.155458411807
"21149","HG7","MESO","GAM",3,18,84,0,100,83593.0585065918,0
"21150","HG7","MESO","GAM",3,19,80,1,100,79612.4366729446,995.155458411807
"21151","HG7","MESO","GAM",3,23,52,0,100,51748.083837414,0
"21152","HG7","MESO","GAM",3,28,60,0,100,59709.3275047084,0
"21153","HG7","MESO","GAM",3,29,69,0,100,68665.7266304147,0
"21154","HG7","MESO","GAM",3,32,101,1,100,100510.701299593,995.155458411807
"21155","HG7","MESO","GAM",3,33,46,1,100,45777.1510869431,995.155458411807
"21156","HG7","MESO","GAM",3,34,67,1,100,66675.4157135911,995.155458411807
"21157","HG7","MESO","GAM",3,36,77,1,100,76626.9702977092,995.155458411807
"21158","HG7","MESO","GAM",3,38,112,0,100,111457.411342122,0
"21159","HG7","MESO","GAM",3,40,30,0,100,29854.6637523542,0
"21160","HG7","MESO","GAM",3,41,29,0,100,28859.5082939424,0
"21161","HG7","MESO","GAM",3,42,65,0,100,64685.1047967675,0
"21162","HG7","MESO","GAM",3,43,81,1,100,80607.5921313564,995.155458411807
"21163","HG7","MESO","GAM",3,45,77,0,100,76626.9702977092,0
"21164","HG7","MESO","GAM",3,48,86,0,100,85583.3694234154,0
"21165","HG7","MESO","GAM",3,49,57,0,100,56723.861129473,0
"21166","HG7","MESO","GAM",3,50,54,2,100,53738.3947542376,1990.31091682361
"21167","HG7","MESO","GAM",3,53,85,1,100,84588.2139650036,995.155458411807
"21168","HG7","MESO","GAM",3,54,86,1,100,85583.3694234154,995.155458411807
"21169","HG7","MESO","GAM",3,55,86,0,100,85583.3694234154,0
"21170","HG7","MESO","GAM",3,56,74,1,100,73641.5039224737,995.155458411807
"21171","HG7","MESO","GAM",3,57,87,1,100,86578.5248818272,995.155458411807
"21172","HG7","MESO","GAM",3,58,82,0,100,81602.7475897682,0
"21173","HG7","MESO","GAM",3,59,93,2,100,92549.4576322981,1990.31091682361
"21174","HG7","MESO","GAM",3,62,70,1,100,69660.8820888265,995.155458411807
"21175","HG7","MESO","GAM",3,63,98,2,100,97525.2349243571,1990.31091682361
"21176","HG7","MESO","GAM",3,64,113,2,100,112452.566800534,1990.31091682361
"21177","HG7","MESO","ALT",3,1,48,0,100,47767.4620037667,0
"21178","HG7","MESO","ALT",3,2,42,0,100,41796.5292532959,0
"21179","HG7","MESO","ALT",3,7,63,0,100,62694.7938799438,0
"21180","HG7","MESO","ALT",3,8,74,0,100,73641.5039224737,0
"21181","HG7","MESO","ALT",3,9,105,0,100,104491.32313324,0
"21182","HG7","MESO","ALT",3,12,41,0,100,40801.3737948841,0
"21183","HG7","MESO","ALT",3,13,67,0,100,66675.4157135911,0
"21184","HG7","MESO","ALT",3,14,60,0,100,59709.3275047084,0
"21185","HG7","MESO","ALT",3,17,77,0,100,76626.9702977092,0
"21186","HG7","MESO","ALT",3,18,84,0,100,83593.0585065918,0
"21187","HG7","MESO","ALT",3,19,80,0,100,79612.4366729446,0
"21188","HG7","MESO","ALT",3,23,52,0,100,51748.083837414,0
"21189","HG7","MESO","ALT",3,28,60,0,100,59709.3275047084,0
"21190","HG7","MESO","ALT",3,29,69,0,100,68665.7266304147,0
"21191","HG7","MESO","ALT",3,32,101,0,100,100510.701299593,0
"21192","HG7","MESO","ALT",3,33,46,0,100,45777.1510869431,0
"21193","HG7","MESO","ALT",3,34,67,0,100,66675.4157135911,0
"21194","HG7","MESO","ALT",3,36,77,0,100,76626.9702977092,0
"21195","HG7","MESO","ALT",3,38,112,0,100,111457.411342122,0
"21196","HG7","MESO","ALT",3,40,30,0,100,29854.6637523542,0
"21197","HG7","MESO","ALT",3,41,29,0,100,28859.5082939424,0
"21198","HG7","MESO","ALT",3,42,65,0,100,64685.1047967675,0
"21199","HG7","MESO","ALT",3,43,81,0,100,80607.5921313564,0
"21200","HG7","MESO","ALT",3,45,77,0,100,76626.9702977092,0
"21201","HG7","MESO","ALT",3,48,86,0,100,85583.3694234154,0
"21202","HG7","MESO","ALT",3,49,57,0,100,56723.861129473,0
"21203","HG7","MESO","ALT",3,50,54,0,100,53738.3947542376,0
"21204","HG7","MESO","ALT",3,53,85,0,100,84588.2139650036,0
"21205","HG7","MESO","ALT",3,54,86,0,100,85583.3694234154,0
"21206","HG7","MESO","ALT",3,55,86,0,100,85583.3694234154,0
"21207","HG7","MESO","ALT",3,56,74,0,100,73641.5039224737,0
"21208","HG7","MESO","ALT",3,57,87,0,100,86578.5248818272,0
"21209","HG7","MESO","ALT",3,58,82,0,100,81602.7475897682,0
"21210","HG7","MESO","ALT",3,59,93,0,100,92549.4576322981,0
"21211","HG7","MESO","ALT",3,62,70,0,100,69660.8820888265,0
"21212","HG7","MESO","ALT",3,63,98,0,100,97525.2349243571,0
"21213","HG7","MESO","ALT",3,64,113,0,100,112452.566800534,0
"21214","HG7","BATHY","GAM",4,1,53,2,100,52743.2392958258,1990.31091682361
"21215","HG7","BATHY","GAM",4,2,46,1,100,45777.1510869431,995.155458411807
"21216","HG7","BATHY","GAM",4,3,48,1,100,47767.4620037667,995.155458411807
"21217","HG7","BATHY","GAM",4,4,41,1,100,40801.3737948841,995.155458411807
"21218","HG7","BATHY","GAM",4,5,65,2,100,64685.1047967675,1990.31091682361
"21219","HG7","BATHY","GAM",4,6,61,2,100,60704.4829631202,1990.31091682361
"21220","HG7","BATHY","GAM",4,7,51,2,100,50752.9283790022,1990.31091682361
"21221","HG7","BATHY","GAM",4,8,42,2,100,41796.5292532959,1990.31091682361
"21222","HG7","BATHY","GAM",4,9,51,2,100,50752.9283790022,1990.31091682361
"21223","HG7","BATHY","GAM",4,10,57,2,100,56723.861129473,1990.31091682361
"21224","HG7","BATHY","GAM",4,11,47,0,100,46772.3065453549,0
"21225","HG7","BATHY","GAM",4,12,43,1,100,42791.6847117077,995.155458411807
"21226","HG7","BATHY","GAM",4,13,51,0,100,50752.9283790022,0
"21227","HG7","BATHY","GAM",4,15,54,3,100,53738.3947542376,2985.46637523542
"21228","HG7","BATHY","GAM",4,16,61,2,100,60704.4829631202,1990.31091682361
"21229","HG7","BATHY","GAM",4,17,49,2,100,48762.6174621785,1990.31091682361
"21230","HG7","BATHY","GAM",4,19,48,1,100,47767.4620037667,995.155458411807
"21231","HG7","BATHY","GAM",4,21,74,2,100,73641.5039224737,1990.31091682361
"21232","HG7","BATHY","GAM",4,24,32,2,100,31844.9746691778,1990.31091682361
"21233","HG7","BATHY","GAM",4,26,42,2,100,41796.5292532959,1990.31091682361
"21234","HG7","BATHY","GAM",4,27,33,2,100,32840.1301275896,1990.31091682361
"21235","HG7","BATHY","GAM",4,29,42,2,100,41796.5292532959,1990.31091682361
"21236","HG7","BATHY","GAM",4,32,59,2,100,58714.1720462966,1990.31091682361
"21237","HG7","BATHY","GAM",4,33,50,1,100,49757.7729205904,995.155458411807
"21238","HG7","BATHY","GAM",4,35,51,0,100,50752.9283790022,0
"21239","HG7","BATHY","GAM",4,36,37,0,100,36820.7519612369,0
"21240","HG7","BATHY","GAM",4,37,61,0,100,60704.4829631202,0
"21241","HG7","BATHY","GAM",4,38,64,0,100,63689.9493383557,0
"21242","HG7","BATHY","GAM",4,39,64,2,100,63689.9493383557,1990.31091682361
"21243","HG7","BATHY","GAM",4,42,52,2,100,51748.083837414,1990.31091682361
"21244","HG7","BATHY","GAM",4,43,50,0,100,49757.7729205904,0
"21245","HG7","BATHY","GAM",4,44,54,0,100,53738.3947542376,0
"21246","HG7","BATHY","GAM",4,47,59,2,100,58714.1720462966,1990.31091682361
"21247","HG7","BATHY","GAM",4,49,51,1,100,50752.9283790022,995.155458411807
"21248","HG7","BATHY","GAM",4,52,66,1,100,65680.2602551793,995.155458411807
"21249","HG7","BATHY","GAM",4,53,56,1,100,55728.7056710612,995.155458411807
"21250","HG7","BATHY","GAM",4,54,25,0,100,24878.8864602952,0
"21251","HG7","BATHY","GAM",4,57,64,1,100,63689.9493383557,995.155458411807
"21252","HG7","BATHY","GAM",4,61,44,0,100,43786.8401701195,0
"21253","HG7","BATHY","GAM",4,64,59,0,100,58714.1720462966,0
"21254","HG7","BATHY","ALT",4,1,53,2,100,52743.2392958258,1990.31091682361
"21255","HG7","BATHY","ALT",4,2,46,0,100,45777.1510869431,0
"21256","HG7","BATHY","ALT",4,3,48,0,100,47767.4620037667,0
"21257","HG7","BATHY","ALT",4,4,41,0,100,40801.3737948841,0
"21258","HG7","BATHY","ALT",4,5,65,0,100,64685.1047967675,0
"21259","HG7","BATHY","ALT",4,6,61,2,100,60704.4829631202,1990.31091682361
"21260","HG7","BATHY","ALT",4,7,51,0,100,50752.9283790022,0
"21261","HG7","BATHY","ALT",4,8,42,0,100,41796.5292532959,0
"21262","HG7","BATHY","ALT",4,9,51,0,100,50752.9283790022,0
"21263","HG7","BATHY","ALT",4,10,57,0,100,56723.861129473,0
"21264","HG7","BATHY","ALT",4,11,47,0,100,46772.3065453549,0
"21265","HG7","BATHY","ALT",4,12,43,0,100,42791.6847117077,0
"21266","HG7","BATHY","ALT",4,13,51,0,100,50752.9283790022,0
"21267","HG7","BATHY","ALT",4,15,54,1,100,53738.3947542376,995.155458411807
"21268","HG7","BATHY","ALT",4,16,61,1,100,60704.4829631202,995.155458411807
"21269","HG7","BATHY","ALT",4,17,49,0,100,48762.6174621785,0
"21270","HG7","BATHY","ALT",4,19,48,0,100,47767.4620037667,0
"21271","HG7","BATHY","ALT",4,21,74,0,100,73641.5039224737,0
"21272","HG7","BATHY","ALT",4,24,32,0,100,31844.9746691778,0
"21273","HG7","BATHY","ALT",4,26,42,0,100,41796.5292532959,0
"21274","HG7","BATHY","ALT",4,27,33,0,100,32840.1301275896,0
"21275","HG7","BATHY","ALT",4,29,42,0,100,41796.5292532959,0
"21276","HG7","BATHY","ALT",4,32,59,0,100,58714.1720462966,0
"21277","HG7","BATHY","ALT",4,33,50,0,100,49757.7729205904,0
"21278","HG7","BATHY","ALT",4,35,51,0,100,50752.9283790022,0
"21279","HG7","BATHY","ALT",4,36,37,0,100,36820.7519612369,0
"21280","HG7","BATHY","ALT",4,37,61,0,100,60704.4829631202,0
"21281","HG7","BATHY","ALT",4,38,64,0,100,63689.9493383557,0
"21282","HG7","BATHY","ALT",4,39,64,0,100,63689.9493383557,0
"21283","HG7","BATHY","ALT",4,42,52,1,100,51748.083837414,995.155458411807
"21284","HG7","BATHY","ALT",4,43,50,0,100,49757.7729205904,0
"21285","HG7","BATHY","ALT",4,44,54,0,100,53738.3947542376,0
"21286","HG7","BATHY","ALT",4,47,59,0,100,58714.1720462966,0
"21287","HG7","BATHY","ALT",4,49,51,0,100,50752.9283790022,0
"21288","HG7","BATHY","ALT",4,52,66,0,100,65680.2602551793,0
"21289","HG7","BATHY","ALT",4,53,56,1,100,55728.7056710612,995.155458411807
"21290","HG7","BATHY","ALT",4,54,25,0,100,24878.8864602952,0
"21291","HG7","BATHY","ALT",4,57,64,0,100,63689.9493383557,0
"21292","HG7","BATHY","ALT",4,61,44,0,100,43786.8401701195,0
"21293","HG7","BATHY","ALT",4,64,59,0,100,58714.1720462966,0
"21294","HG9","MESO","GAM",6,1,53,0,100,52743.2392958258,0
"21295","HG9","MESO","GAM",6,2,51,0,100,50752.9283790022,0
"21296","HG9","MESO","GAM",6,3,55,0,100,54733.5502126494,0
"21297","HG9","MESO","GAM",6,4,44,0,100,43786.8401701195,0
"21298","HG9","MESO","GAM",6,5,59,0,100,58714.1720462966,0
"21299","HG9","MESO","GAM",6,8,55,2,100,54733.5502126494,1990.31091682361
"21300","HG9","MESO","GAM",6,12,46,0,100,45777.1510869431,0
"21301","HG9","MESO","GAM",6,13,45,0,100,44781.9956285313,0
"21302","HG9","MESO","GAM",6,14,53,2,100,52743.2392958258,1990.31091682361
"21303","HG9","MESO","GAM",6,15,51,1,100,50752.9283790022,995.155458411807
"21304","HG9","MESO","GAM",6,25,33,0,100,32840.1301275896,0
"21305","HG9","MESO","GAM",6,26,51,0,100,50752.9283790022,0
"21306","HG9","MESO","GAM",6,27,69,0,100,68665.7266304147,0
"21307","HG9","MESO","GAM",6,29,54,0,100,53738.3947542376,0
"21308","HG9","MESO","GAM",6,30,54,0,100,53738.3947542376,0
"21309","HG9","MESO","GAM",6,31,60,0,100,59709.3275047084,0
"21310","HG9","MESO","GAM",6,32,46,1,100,45777.1510869431,995.155458411807
"21311","HG9","MESO","GAM",6,33,49,0,100,48762.6174621785,0
"21312","HG9","MESO","GAM",6,34,56,1,100,55728.7056710612,995.155458411807
"21313","HG9","MESO","GAM",6,39,42,1,100,41796.5292532959,995.155458411807
"21314","HG9","MESO","GAM",6,40,56,0,100,55728.7056710612,0
"21315","HG9","MESO","GAM",6,41,59,3,100,58714.1720462966,2985.46637523542
"21316","HG9","MESO","GAM",6,42,50,0,100,49757.7729205904,0
"21317","HG9","MESO","GAM",6,46,63,1,100,62694.7938799438,995.155458411807
"21318","HG9","MESO","GAM",6,47,64,0,100,63689.9493383557,0
"21319","HG9","MESO","GAM",6,48,40,0,100,39806.2183364723,0
"21320","HG9","MESO","GAM",6,50,43,1,100,42791.6847117077,995.155458411807
"21321","HG9","MESO","GAM",6,51,42,0,100,41796.5292532959,0
"21322","HG9","MESO","GAM",6,53,58,0,100,57719.0165878848,0
"21323","HG9","MESO","GAM",6,56,68,2,100,67670.5711720029,1990.31091682361
"21324","HG9","MESO","GAM",6,57,52,2,100,51748.083837414,1990.31091682361
"21325","HG9","MESO","GAM",6,58,49,2,100,48762.6174621785,1990.31091682361
"21326","HG9","MESO","GAM",6,59,48,0,100,47767.4620037667,0
"21327","HG9","MESO","GAM",6,62,44,1,100,43786.8401701195,995.155458411807
"21328","HG9","MESO","GAM",6,63,47,0,100,46772.3065453549,0
"21329","HG9","MESO","GAM",6,64,53,2,100,52743.2392958258,1990.31091682361
"21330","HG9","MESO","GAM",6,65,58,2,100,57719.0165878848,1990.31091682361
"21331","HG9","MESO","GAM",6,66,51,0,100,50752.9283790022,0
"21332","HG9","MESO","ALT",6,1,53,0,100,52743.2392958258,0
"21333","HG9","MESO","ALT",6,2,51,0,100,50752.9283790022,0
"21334","HG9","MESO","ALT",6,3,55,0,100,54733.5502126494,0
"21335","HG9","MESO","ALT",6,4,44,0,100,43786.8401701195,0
"21336","HG9","MESO","ALT",6,5,59,0,100,58714.1720462966,0
"21337","HG9","MESO","ALT",6,8,55,0,100,54733.5502126494,0
"21338","HG9","MESO","ALT",6,12,46,0,100,45777.1510869431,0
"21339","HG9","MESO","ALT",6,13,45,0,100,44781.9956285313,0
"21340","HG9","MESO","ALT",6,14,53,2,100,52743.2392958258,1990.31091682361
"21341","HG9","MESO","ALT",6,15,51,0,100,50752.9283790022,0
"21342","HG9","MESO","ALT",6,25,33,0,100,32840.1301275896,0
"21343","HG9","MESO","ALT",6,26,51,0,100,50752.9283790022,0
"21344","HG9","MESO","ALT",6,27,69,0,100,68665.7266304147,0
"21345","HG9","MESO","ALT",6,29,54,0,100,53738.3947542376,0
"21346","HG9","MESO","ALT",6,30,54,0,100,53738.3947542376,0
"21347","HG9","MESO","ALT",6,31,60,0,100,59709.3275047084,0
"21348","HG9","MESO","ALT",6,32,46,1,100,45777.1510869431,995.155458411807
"21349","HG9","MESO","ALT",6,33,49,0,100,48762.6174621785,0
"21350","HG9","MESO","ALT",6,34,56,0,100,55728.7056710612,0
"21351","HG9","MESO","ALT",6,39,42,0,100,41796.5292532959,0
"21352","HG9","MESO","ALT",6,40,56,0,100,55728.7056710612,0
"21353","HG9","MESO","ALT",6,41,59,0,100,58714.1720462966,0
"21354","HG9","MESO","ALT",6,42,50,0,100,49757.7729205904,0
"21355","HG9","MESO","ALT",6,46,63,0,100,62694.7938799438,0
"21356","HG9","MESO","ALT",6,47,64,0,100,63689.9493383557,0
"21357","HG9","MESO","ALT",6,48,40,0,100,39806.2183364723,0
"21358","HG9","MESO","ALT",6,50,43,0,100,42791.6847117077,0
"21359","HG9","MESO","ALT",6,51,42,0,100,41796.5292532959,0
"21360","HG9","MESO","ALT",6,53,58,0,100,57719.0165878848,0
"21361","HG9","MESO","ALT",6,56,68,0,100,67670.5711720029,0
"21362","HG9","MESO","ALT",6,57,52,0,100,51748.083837414,0
"21363","HG9","MESO","ALT",6,58,49,0,100,48762.6174621785,0
"21364","HG9","MESO","ALT",6,59,48,0,100,47767.4620037667,0
"21365","HG9","MESO","ALT",6,62,44,0,100,43786.8401701195,0
"21366","HG9","MESO","ALT",6,63,47,0,100,46772.3065453549,0
"21367","HG9","MESO","ALT",6,64,53,1,100,52743.2392958258,995.155458411807
"21368","HG9","MESO","ALT",6,65,58,0,100,57719.0165878848,0
"21369","HG9","MESO","ALT",6,66,51,0,100,50752.9283790022,0
"21370","HG9","BATHY","GAM",7,1,29,0,100,28859.5082939424,0
"21371","HG9","BATHY","GAM",7,2,27,0,100,26869.1973771188,0
