"","StationName","Depth","Domain","SMP_No","FOV_No","DAPI_Nr_Set","DAPI_Nr_SubSet","Volume","X","conc.DAPI","conc.FISH"
"19051","EG4","DCM","CFX",1,18,137,1,30,NA,454454.326008059,3317.18486137269
"19052","EG4","DCM","CFX",1,19,139,0,30,NA,461088.695730804,0
"19053","EG4","DCM","CFX",1,21,132,0,30,NA,437868.401701195,0
"19054","EG4","DCM","CFX",1,22,172,2,30,NA,570555.796156103,6634.36972274538
"19055","EG4","DCM","CFX",1,23,90,0,30,NA,298546.637523542,0
"19056","EG4","DCM","CFX",1,25,110,3,30,NA,364890.334750996,9951.55458411807
"19057","EG4","DCM","CFX",1,26,110,2,30,NA,364890.334750996,6634.36972274538
"19058","EG4","DCM","CFX",1,27,207,1,30,NA,686657.266304147,3317.18486137269
"19059","EG4","DCM","CFX",1,28,141,1,30,NA,467723.065453549,3317.18486137269
"19060","EG4","DCM","CFX",1,29,125,1,30,NA,414648.107671586,3317.18486137269
"19061","EG4","DCM","CFX",1,36,96,1,30,NA,318449.746691778,3317.18486137269
"19062","EG4","DCM","CFX",1,37,101,0,30,NA,335035.670998642,0
"19063","EG4","DCM","CFX",1,39,160,1,30,NA,530749.57781963,3317.18486137269
"19064","EG4","DCM","CFX",1,42,185,0,30,NA,613679.199353948,0
"19065","EG4","DCM","CFX",1,47,60,1,30,NA,199031.091682361,3317.18486137269
"19066","EG4","DCM","CFX",1,48,46,0,30,NA,152590.503623144,0
"19067","EG4","DCM","CFX",1,50,89,1,30,NA,295229.452662169,3317.18486137269
"19068","EG4","DCM","CFX",1,52,80,1,30,NA,265374.788909815,3317.18486137269
"19069","EG4","DCM","CFX",1,53,60,0,30,NA,199031.091682361,0
"19070","EG4","DCM","CFX",1,54,43,1,30,NA,142638.949039026,3317.18486137269
"19071","EG4","EPI","CFX",2,1,155,3,30,NA,514163.653512767,9951.55458411807
"19072","EG4","EPI","CFX",2,2,137,0,30,NA,454454.326008059,0
"19073","EG4","EPI","CFX",2,3,176,3,30,NA,583824.535601593,9951.55458411807
"19074","EG4","EPI","CFX",2,4,118,4,30,NA,391427.813641977,13268.7394454908
"19075","EG4","EPI","CFX",2,5,184,2,30,NA,610362.014492575,6634.36972274538
"19076","EG4","EPI","CFX",2,7,83,3,30,NA,275326.343493933,9951.55458411807
"19077","EG4","EPI","CFX",2,8,168,3,30,NA,557287.056710612,9951.55458411807
"19078","EG4","EPI","CFX",2,9,180,3,30,NA,597093.275047084,9951.55458411807
"19079","EG4","EPI","CFX",2,10,96,2,30,NA,318449.746691778,6634.36972274538
"19080","EG4","EPI","CFX",2,11,163,0,30,NA,540701.132403748,0
"19081","EG4","EPI","CFX",2,12,131,1,30,NA,434551.216839822,3317.18486137269
"19082","EG4","EPI","CFX",2,13,116,2,30,NA,384793.443919232,6634.36972274538
"19083","EG4","EPI","CFX",2,15,175,5,30,NA,580507.350740221,16585.9243068634
"19084","EG4","EPI","CFX",2,16,125,2,30,NA,414648.107671586,6634.36972274538
"19085","EG4","EPI","CFX",2,17,142,1,30,NA,471040.250314922,3317.18486137269
"19086","EG4","EPI","CFX",2,18,151,0,30,NA,500894.914067276,0
"19087","EG4","EPI","CFX",2,20,176,0,30,NA,583824.535601593,0
"19088","EG4","EPI","CFX",2,22,181,4,30,NA,600410.459908457,13268.7394454908
"19089","EG4","EPI","CFX",2,25,141,1,30,NA,467723.065453549,3317.18486137269
"19090","EG4","EPI","CFX",2,26,166,1,30,NA,550652.686987867,3317.18486137269
"19091","EG4","EPI","CFX",2,29,168,0,30,NA,557287.056710612,0
"19092","EG4","EPI","CFX",2,30,183,3,30,NA,607044.829631202,9951.55458411807
"19093","EG4","EPI","CFX",2,31,126,4,30,NA,417965.292532959,13268.7394454908
"19094","EG4","EPI","CFX",2,32,162,1,30,NA,537383.947542376,3317.18486137269
"19095","EG4","EPI","CFX",2,35,192,4,30,NA,636899.493383556,13268.7394454908
"19096","EG4","EPI","CFX",2,38,128,1,30,NA,424599.662255704,3317.18486137269
"19097","EG4","EPI","CFX",2,39,167,2,30,NA,553969.871849239,6634.36972274538
"19098","EG4","EPI","CFX",2,40,182,1,30,NA,603727.64476983,3317.18486137269
"19099","EG4","EPI","CFX",2,41,197,2,30,NA,653485.41769042,6634.36972274538
"19100","EG4","EPI","CFX",2,43,174,1,30,NA,577190.165878848,3317.18486137269
"19101","EG4","EPI","CFX",2,46,180,2,30,NA,597093.275047084,6634.36972274538
"19102","EG4","EPI","CFX",2,48,149,3,30,NA,494260.544344531,9951.55458411807
"19103","EG4","EPI","CFX",2,50,167,2,30,NA,553969.871849239,6634.36972274538
"19104","EG4","EPI","CFX",2,51,179,3,30,NA,593776.090185712,9951.55458411807
"19105","EG4","EPI","CFX",2,52,95,1,30,NA,315132.561830406,3317.18486137269
"19106","EG4","EPI","CFX",2,53,98,1,30,NA,325084.116414524,3317.18486137269
"19107","EG4","EPI","CFX",2,54,74,0,30,NA,245471.679741579,0
"19108","EG4","EPI","CFX",2,55,24,0,30,NA,79612.4366729446,0
"19109","EG4","MESO","CFX",3,1,115,4,130,NA,88032.982859506,3062.01679511325
"19110","EG4","MESO","CFX",3,4,111,3,130,NA,84970.9660643928,2296.51259633494
"19111","EG4","MESO","CFX",3,5,119,3,130,NA,91094.9996546193,2296.51259633494
"19112","EG4","MESO","CFX",3,6,137,2,130,NA,104874.075232629,1531.00839755663
"19113","EG4","MESO","CFX",3,7,103,3,130,NA,78846.9324741663,2296.51259633494
"19114","EG4","MESO","CFX",3,8,154,3,130,NA,117887.64661186,2296.51259633494
"19115","EG4","MESO","CFX",3,11,91,1,130,NA,69660.8820888265,765.504198778313
"19116","EG4","MESO","CFX",3,12,136,2,130,NA,104108.571033851,1531.00839755663
"19117","EG4","MESO","CFX",3,13,124,3,130,NA,94922.5206485108,2296.51259633494
"19118","EG4","MESO","CFX",3,14,84,2,130,NA,64302.3526973783,1531.00839755663
"19119","EG4","MESO","CFX",3,17,139,2,130,NA,106405.083630186,1531.00839755663
"19120","EG4","MESO","CFX",3,18,140,4,130,NA,107170.587828964,3062.01679511325
"19121","EG4","MESO","CFX",3,20,127,2,130,NA,97219.0332448458,1531.00839755663
"19122","EG4","MESO","CFX",3,21,144,3,130,NA,110232.604624077,2296.51259633494
"19123","EG4","MESO","CFX",3,23,142,3,130,NA,108701.59622652,2296.51259633494
"19124","EG4","MESO","CFX",3,24,120,4,130,NA,91860.5038533976,3062.01679511325
"19125","EG4","MESO","CFX",3,26,130,2,130,NA,99515.5458411807,1531.00839755663
"19126","EG4","MESO","CFX",3,28,126,3,130,NA,96453.5290460675,2296.51259633494
"19127","EG4","MESO","CFX",3,29,93,3,130,NA,71191.8904863831,2296.51259633494
"19128","EG4","MESO","CFX",3,30,171,4,130,NA,130901.217991092,3062.01679511325
"19129","EG4","MESO","CFX",3,31,117,5,130,NA,89563.9912570626,3827.52099389157
"19130","EG4","MESO","CFX",3,32,117,3,130,NA,89563.9912570626,2296.51259633494
"19131","EG4","MESO","CFX",3,36,115,2,130,NA,88032.982859506,1531.00839755663
"19132","EG4","MESO","CFX",3,38,130,3,130,NA,99515.5458411807,2296.51259633494
"19133","EG4","MESO","CFX",3,41,122,2,130,NA,93391.5122509542,1531.00839755663
"19134","EG4","MESO","CFX",3,42,119,2,130,NA,91094.9996546193,1531.00839755663
"19135","EG4","MESO","CFX",3,43,111,1,130,NA,84970.9660643928,765.504198778313
"19136","EG4","MESO","CFX",3,46,96,0,130,NA,73488.4030827181,0
"19137","EG4","MESO","CFX",3,47,124,2,130,NA,94922.5206485108,1531.00839755663
"19138","EG4","MESO","CFX",3,50,107,3,130,NA,81908.9492692795,2296.51259633494
"19139","EG4","BATHY","CFX",4,1,34,2,130,NA,26027.1427584626,1531.00839755663
"19140","EG4","BATHY","CFX",4,2,42,0,130,NA,32151.1763486892,0
"19141","EG4","BATHY","CFX",4,3,30,2,130,NA,22965.1259633494,1531.00839755663
"19142","EG4","BATHY","CFX",4,4,140,3,130,NA,107170.587828964,2296.51259633494
"19143","EG4","BATHY","CFX",4,5,128,0,130,NA,97984.5374436241,0
"19144","EG4","BATHY","CFX",4,6,31,0,130,NA,23730.6301621277,0
"19145","EG4","BATHY","CFX",4,7,13,0,130,NA,9951.55458411807,0
"19146","EG4","BATHY","CFX",4,9,12,0,130,NA,9186.05038533976,0
"19147","EG4","BATHY","CFX",4,10,16,0,130,NA,12248.067180453,0
"19148","EG4","BATHY","CFX",4,14,18,2,130,NA,13779.0755780096,1531.00839755663
"19149","EG4","BATHY","CFX",4,16,9,1,130,NA,6889.53778900482,765.504198778313
"19150","EG4","BATHY","CFX",4,17,13,1,130,NA,9951.55458411807,765.504198778313
"19151","EG4","BATHY","CFX",4,18,14,0,130,NA,10717.0587828964,0
"19152","EG4","BATHY","CFX",4,19,5,0,130,NA,3827.52099389157,0
"19153","EG4","BATHY","CFX",4,20,22,2,130,NA,16841.0923731229,1531.00839755663
"19154","EG4","BATHY","CFX",4,21,10,1,130,NA,7655.04198778313,765.504198778313
"19155","EG4","BATHY","CFX",4,22,15,0,130,NA,11482.5629816747,0
"19156","EG4","BATHY","CFX",4,23,19,0,130,NA,14544.579776788,0
"19157","EG4","BATHY","CFX",4,24,47,1,130,NA,35978.6973425807,765.504198778313
"19158","EG4","BATHY","CFX",4,25,10,1,130,NA,7655.04198778313,765.504198778313
"19159","EG4","BATHY","CFX",4,26,130,5,130,NA,99515.5458411807,3827.52099389157
"19160","EG4","BATHY","CFX",4,27,126,3,130,NA,96453.5290460675,2296.51259633494
"19161","EG4","BATHY","CFX",4,28,35,0,130,NA,26792.646957241,0
"19162","EG4","BATHY","CFX",4,29,30,0,130,NA,22965.1259633494,0
"19163","EG4","BATHY","CFX",4,30,27,0,130,NA,20668.6133670145,0
"19164","EG4","BATHY","CFX",4,32,6,0,130,NA,4593.02519266988,0
"19165","EG4","BATHY","CFX",4,33,11,0,130,NA,8420.54618656144,0
"19166","EG4","BATHY","CFX",4,34,13,0,130,NA,9951.55458411807,0
"19167","EG4","BATHY","CFX",4,35,27,2,130,NA,20668.6133670145,1531.00839755663
"19168","EG4","BATHY","CFX",4,36,10,0,130,NA,7655.04198778313,0
"19169","EG4","BATHY","CFX",4,37,9,0,130,NA,6889.53778900482,0
"19170","EG4","BATHY","CFX",4,38,28,0,130,NA,21434.1175657928,0
"19171","EG4","BATHY","CFX",4,40,6,0,130,NA,4593.02519266988,0
"19172","EG4","BATHY","CFX",4,41,19,0,130,NA,14544.579776788,0
"19173","EG4","BATHY","CFX",4,42,16,0,130,NA,12248.067180453,0
"19174","EG4","BATHY","CFX",4,43,158,5,130,NA,120949.663406973,3827.52099389157
"19175","EG4","BATHY","CFX",4,44,156,5,130,NA,119418.655009417,3827.52099389157
"19176","EG4","BATHY","CFX",4,46,10,0,130,NA,7655.04198778313,0
"19177","EG4","BATHY","CFX",4,47,12,1,130,NA,9186.05038533976,765.504198778313
"19178","EG4","BATHY","CFX",4,48,11,0,130,NA,8420.54618656144,0
"19179","EG4","BATHY","CFX",4,50,14,0,130,NA,10717.0587828964,0
"19180","EG4","BATHY","CFX",4,52,29,1,130,NA,22199.6217645711,765.504198778313
"19181","EG4","BATHY","CFX",4,53,41,0,130,NA,31385.6721499108,0
"19182","EG4","BATHY","CFX",4,54,23,1,130,NA,17606.5965719012,765.504198778313
"19183","EG4","BATHY","CFX",4,55,14,0,130,NA,10717.0587828964,0
"19184","N3","DCM","CFX",9,1,596,4,30,NA,1977042.17737812,13268.7394454908
"19185","N3","DCM","CFX",9,3,483,5,30,NA,1602200.28804301,16585.9243068634
"19186","N3","DCM","CFX",9,4,598,3,30,NA,1983676.54710087,9951.55458411807
"19187","N3","DCM","CFX",9,5,492,22,30,NA,1632054.95179536,72978.0669501992
"19188","N3","DCM","CFX",9,6,558,14,30,NA,1850989.15264596,46440.5880592177
"19189","N3","DCM","CFX",9,8,496,4,30,NA,1645323.69124085,13268.7394454908
"19190","N3","DCM","CFX",9,9,590,12,30,NA,1957139.06820989,39806.2183364723
"19191","N3","DCM","CFX",9,11,465,2,30,NA,1542490.9605383,6634.36972274538
"19192","N3","DCM","CFX",9,12,511,2,30,NA,1695081.46416144,6634.36972274538
"19193","N3","DCM","CFX",9,13,590,6,30,NA,1957139.06820989,19903.1091682361
"19194","N3","DCM","CFX",9,14,631,5,30,NA,2093143.64752617,16585.9243068634
"19195","N3","DCM","CFX",9,15,525,0,30,NA,1741522.05222066,0
"19196","N3","DCM","CFX",9,16,565,10,30,NA,1874209.44667557,33171.8486137269
"19197","N3","DCM","CFX",9,17,562,2,30,NA,1864257.89209145,6634.36972274538
"19198","N3","DCM","CFX",9,18,611,1,30,NA,2026799.95029871,3317.18486137269
"19199","N3","DCM","CFX",9,19,489,3,30,NA,1622103.39721125,9951.55458411807
"19200","N3","DCM","CFX",9,20,556,6,30,NA,1844354.78292322,19903.1091682361
"19201","N3","DCM","CFX",9,21,532,2,30,NA,1764742.34625027,6634.36972274538
"19202","N3","DCM","CFX",9,22,573,12,30,NA,1900746.92556655,39806.2183364723
"19203","N3","DCM","CFX",9,23,472,42,30,NA,1565711.25456791,139321.764177653
"19204","N3","DCM","CFX",9,24,578,23,30,NA,1917332.84987341,76295.2518115719
"19205","N3","DCM","CFX",9,25,584,12,30,NA,1937235.95904165,39806.2183364723
"19206","N3","DCM","CFX",9,26,593,3,30,NA,1967090.62279401,9951.55458411807
"19207","N3","DCM","CFX",9,27,657,12,30,NA,2179390.45392186,39806.2183364723
"19208","N3","DCM","CFX",9,28,588,5,30,NA,1950504.69848714,16585.9243068634
"19209","N3","DCM","CFX",9,33,549,5,30,NA,1821134.48889361,16585.9243068634
"19210","N3","DCM","CFX",9,35,602,30,30,NA,1996945.28654636,99515.5458411807
"19211","N3","DCM","CFX",9,37,546,2,30,NA,1811182.93430949,6634.36972274538
"19212","N3","DCM","CFX",9,38,513,0,30,NA,1701715.83388419,0
"19213","N3","DCM","CFX",9,40,586,2,30,NA,1943870.3287644,6634.36972274538
"19214","N3","DCM","CFX",9,43,626,1,30,NA,2076557.7232193,3317.18486137269
"19215","N3","DCM","CFX",9,44,605,7,30,NA,2006896.84113048,23220.2940296088
"19216","N3","DCM","CFX",9,45,582,2,30,NA,1930601.58931891,6634.36972274538
"19217","N3","DCM","CFX",9,46,524,5,30,NA,1738204.86735929,16585.9243068634
"19218","N3","DCM","CFX",9,47,549,0,30,NA,1821134.48889361,0
"19219","N3","DCM","CFX",9,48,636,1,30,NA,2109729.57183303,3317.18486137269
"19220","N3","DCM","CFX",9,50,584,32,30,NA,1937235.95904165,106149.915563926
"19221","N3","DCM","CFX",9,54,601,1,30,NA,1993628.10168499,3317.18486137269
"19222","N3","EPI","CFX",10,1,280,4,30,NA,928811.761184353,13268.7394454908
"19223","N3","EPI","CFX",10,2,278,1,30,NA,922177.391461608,3317.18486137269
"19224","N3","EPI","CFX",10,3,340,1,30,NA,1127842.85286671,3317.18486137269
"19225","N3","EPI","CFX",10,5,275,18,30,NA,912225.83687749,59709.3275047084
"19226","N3","EPI","CFX",10,6,312,17,30,NA,1034961.67674828,56392.1426433357
"19227","N3","EPI","CFX",10,7,249,1,30,NA,825979.0304818,3317.18486137269
"19228","N3","EPI","CFX",10,8,157,5,30,NA,520798.023235512,16585.9243068634
"19229","N3","EPI","CFX",10,9,313,14,30,NA,1038278.86160965,46440.5880592177
"19230","N3","EPI","CFX",10,10,357,28,30,NA,1184234.99551005,92881.1761184353
"19231","N3","EPI","CFX",10,11,283,0,30,NA,938763.315768471,0
"19232","N3","EPI","CFX",10,12,244,3,30,NA,809393.106174936,9951.55458411807
"19233","N3","EPI","CFX",10,13,377,21,30,NA,1250578.6927375,69660.8820888265
"19234","N3","EPI","CFX",10,14,334,24,30,NA,1107939.74369848,79612.4366729446
"19235","N3","EPI","CFX",10,15,204,1,30,NA,676705.711720029,3317.18486137269
"19236","N3","EPI","CFX",10,16,311,16,30,NA,1031644.49188691,53074.957781963
"19237","N3","EPI","CFX",10,17,294,12,30,NA,975252.349243571,39806.2183364723
"19238","N3","EPI","CFX",10,19,374,1,30,NA,1240627.13815339,3317.18486137269
"19239","N3","EPI","CFX",10,20,287,1,30,NA,952032.055213962,3317.18486137269
"19240","N3","EPI","CFX",10,22,279,17,30,NA,925494.576322981,56392.1426433357
"19241","N3","EPI","CFX",10,23,155,7,30,NA,514163.653512767,23220.2940296088
"19242","N3","EPI","CFX",10,24,233,9,30,NA,772904.072699837,29854.6637523542
"19243","N3","EPI","CFX",10,25,138,7,30,NA,457771.510869431,23220.2940296088
"19244","N3","EPI","CFX",10,28,360,2,30,NA,1194186.55009417,6634.36972274538
"19245","N3","EPI","CFX",10,30,325,24,30,NA,1078085.07994612,79612.4366729446
"19246","N3","EPI","CFX",10,31,245,4,30,NA,812710.291036309,13268.7394454908
"19247","N3","EPI","CFX",10,32,253,6,30,NA,839247.769927291,19903.1091682361
"19248","N3","EPI","CFX",10,33,316,1,30,NA,1048230.41619377,3317.18486137269
"19249","N3","EPI","CFX",10,34,283,2,30,NA,938763.315768471,6634.36972274538
"19250","N3","EPI","CFX",10,35,350,14,30,NA,1161014.70148044,46440.5880592177
"19251","N3","EPI","CFX",10,36,296,9,30,NA,981886.718966316,29854.6637523542
"19252","N3","EPI","CFX",10,37,337,12,30,NA,1117891.2982826,39806.2183364723
"19253","N3","EPI","CFX",10,39,311,1,30,NA,1031644.49188691,3317.18486137269
"19254","N3","EPI","CFX",10,40,329,13,30,NA,1091353.81939161,43123.403197845
"19255","N3","EPI","CFX",10,41,261,1,30,NA,865785.248818272,3317.18486137269
"19256","N3","EPI","CFX",10,46,338,11,30,NA,1121208.48314397,36489.0334750996
"19257","N3","EPI","CFX",10,48,337,0,30,NA,1117891.2982826,0
"19258","N3","EPI","CFX",10,49,292,9,30,NA,968617.979520826,29854.6637523542
"19259","N3","EPI","CFX",10,50,316,1,30,NA,1048230.41619377,3317.18486137269
"19260","N3","EPI","CFX",10,53,294,21,30,NA,975252.349243571,69660.8820888265
"19261","N3","EPI","CFX",10,54,144,7,30,NA,477674.620037667,23220.2940296088
"19262","N3","MESO","CFX",11,1,62,1,100,NA,61699.638421532,995.155458411807
"19263","N3","MESO","CFX",11,2,51,2,100,NA,50752.9283790022,1990.31091682361
"19264","N3","MESO","CFX",11,4,67,1,100,NA,66675.4157135911,995.155458411807
"19265","N3","MESO","CFX",11,6,85,2,100,NA,84588.2139650036,1990.31091682361
"19266","N3","MESO","CFX",11,7,81,4,100,NA,80607.5921313564,3980.62183364723
"19267","N3","MESO","CFX",11,8,89,1,100,NA,88568.8357986508,995.155458411807
"19268","N3","MESO","CFX",11,9,83,5,100,NA,82597.90304818,4975.77729205904
"19269","N3","MESO","CFX",11,10,81,4,100,NA,80607.5921313564,3980.62183364723
"19270","N3","MESO","CFX",11,11,67,2,100,NA,66675.4157135911,1990.31091682361
"19271","N3","MESO","CFX",11,12,65,3,100,NA,64685.1047967675,2985.46637523542
"19272","N3","MESO","CFX",11,13,68,3,100,NA,67670.5711720029,2985.46637523542
"19273","N3","MESO","CFX",11,14,52,1,100,NA,51748.083837414,995.155458411807
"19274","N3","MESO","CFX",11,15,64,1,100,NA,63689.9493383557,995.155458411807
"19275","N3","MESO","CFX",11,16,73,4,100,NA,72646.3484640619,3980.62183364723
"19276","N3","MESO","CFX",11,17,93,2,100,NA,92549.4576322981,1990.31091682361
"19277","N3","MESO","CFX",11,18,91,5,100,NA,90559.1467154744,4975.77729205904
"19278","N3","MESO","CFX",11,20,83,3,100,NA,82597.90304818,2985.46637523542
"19279","N3","MESO","CFX",11,21,60,1,100,NA,59709.3275047084,995.155458411807
"19280","N3","MESO","CFX",11,22,67,3,100,NA,66675.4157135911,2985.46637523542
"19281","N3","MESO","CFX",11,23,68,4,100,NA,67670.5711720029,3980.62183364723
"19282","N3","MESO","CFX",11,24,90,6,100,NA,89563.9912570626,5970.93275047084
"19283","N3","MESO","CFX",11,25,87,2,100,NA,86578.5248818272,1990.31091682361
"19284","N3","MESO","CFX",11,26,83,2,100,NA,82597.90304818,1990.31091682361
"19285","N3","MESO","CFX",11,27,49,2,100,NA,48762.6174621785,1990.31091682361
"19286","N3","MESO","CFX",11,28,60,3,100,NA,59709.3275047084,2985.46637523542
"19287","N3","MESO","CFX",11,29,66,2,100,NA,65680.2602551793,1990.31091682361
"19288","N3","MESO","CFX",11,30,70,2,100,NA,69660.8820888265,1990.31091682361
"19289","N3","MESO","CFX",11,31,58,2,100,NA,57719.0165878848,1990.31091682361
"19290","N3","MESO","CFX",11,32,87,4,100,NA,86578.5248818272,3980.62183364723
"19291","N3","MESO","CFX",11,33,70,0,100,NA,69660.8820888265,0
"19292","N3","MESO","CFX",11,34,57,6,100,NA,56723.861129473,5970.93275047084
"19293","N3","MESO","CFX",11,35,79,1,100,NA,78617.2812145328,995.155458411807
"19294","N3","MESO","CFX",11,36,48,9,100,NA,47767.4620037667,8956.39912570626
"19295","N3","MESO","CFX",11,37,89,4,100,NA,88568.8357986508,3980.62183364723
"19296","N3","MESO","CFX",11,39,80,5,100,NA,79612.4366729446,4975.77729205904
"19297","N3","MESO","CFX",11,40,53,3,100,NA,52743.2392958258,2985.46637523542
"19298","N3","MESO","CFX",11,41,50,1,100,NA,49757.7729205904,995.155458411807
"19299","N3","MESO","CFX",11,42,79,3,100,NA,78617.2812145328,2985.46637523542
"19300","N3","MESO","CFX",11,43,72,3,100,NA,71651.1930056501,2985.46637523542
"19301","N3","MESO","CFX",11,44,83,3,100,NA,82597.90304818,2985.46637523542
"19302","N3","MESO","CFX",11,46,74,3,100,NA,73641.5039224737,2985.46637523542
"19303","N3","MESO","CFX",11,47,84,6,100,NA,83593.0585065918,5970.93275047084
"19304","N3","MESO","CFX",11,48,76,3,100,NA,75631.8148392973,2985.46637523542
"19305","N3","MESO","CFX",11,49,66,4,100,NA,65680.2602551793,3980.62183364723
"19306","N3","MESO","CFX",11,50,82,2,100,NA,81602.7475897682,1990.31091682361
"19307","N3","MESO","CFX",11,51,55,2,100,NA,54733.5502126494,1990.31091682361
"19308","N3","MESO","CFX",11,52,68,1,100,NA,67670.5711720029,995.155458411807
"19309","N3","MESO","CFX",11,53,50,1,100,NA,49757.7729205904,995.155458411807
"19310","N3","MESO","CFX",11,54,66,1,100,NA,65680.2602551793,995.155458411807
"19311","N3","BATHY","CFX",12,1,31,2,100,NA,30849.819210766,1990.31091682361
"19312","N3","BATHY","CFX",12,2,28,2,100,NA,27864.3528355306,1990.31091682361
"19313","N3","BATHY","CFX",12,4,35,1,100,NA,34830.4410444132,995.155458411807
"19314","N3","BATHY","CFX",12,6,29,3,100,NA,28859.5082939424,2985.46637523542
"19315","N3","BATHY","CFX",12,9,37,5,100,NA,36820.7519612369,4975.77729205904
"19316","N3","BATHY","CFX",12,10,32,2,100,NA,31844.9746691778,1990.31091682361
"19317","N3","BATHY","CFX",12,12,37,3,100,NA,36820.7519612369,2985.46637523542
"19318","N3","BATHY","CFX",12,13,18,2,100,NA,17912.7982514125,1990.31091682361
"19319","N3","BATHY","CFX",12,14,29,2,100,NA,28859.5082939424,1990.31091682361
"19320","N3","BATHY","CFX",12,15,37,1,100,NA,36820.7519612369,995.155458411807
"19321","N3","BATHY","CFX",12,16,32,2,100,NA,31844.9746691778,1990.31091682361
"19322","N3","BATHY","CFX",12,18,37,1,100,NA,36820.7519612369,995.155458411807
"19323","N3","BATHY","CFX",12,19,31,4,100,NA,30849.819210766,3980.62183364723
"19324","N3","BATHY","CFX",12,23,34,2,100,NA,33835.2855860014,1990.31091682361
"19325","N3","BATHY","CFX",12,24,37,3,100,NA,36820.7519612369,2985.46637523542
"19326","N3","BATHY","CFX",12,25,40,1,100,NA,39806.2183364723,995.155458411807
"19327","N3","BATHY","CFX",12,26,44,1,100,NA,43786.8401701195,995.155458411807
"19328","N3","BATHY","CFX",12,28,19,1,100,NA,18907.9537098243,995.155458411807
"19329","N3","BATHY","CFX",12,29,18,2,100,NA,17912.7982514125,1990.31091682361
"19330","N3","BATHY","CFX",12,30,26,2,100,NA,25874.041918707,1990.31091682361
"19331","N3","BATHY","CFX",12,31,28,1,100,NA,27864.3528355306,995.155458411807
"19332","N3","BATHY","CFX",12,33,40,4,100,NA,39806.2183364723,3980.62183364723
"19333","N3","BATHY","CFX",12,34,30,1,100,NA,29854.6637523542,995.155458411807
"19334","N3","BATHY","CFX",12,35,24,3,100,NA,23883.7310018834,2985.46637523542
"19335","N3","BATHY","CFX",12,36,18,1,100,NA,17912.7982514125,995.155458411807
"19336","N3","BATHY","CFX",12,39,46,3,100,NA,45777.1510869431,2985.46637523542
"19337","N3","BATHY","CFX",12,41,18,1,100,NA,17912.7982514125,995.155458411807
"19338","N3","BATHY","CFX",12,42,36,1,100,NA,35825.5965028251,995.155458411807
"19339","N3","BATHY","CFX",12,43,40,0,100,NA,39806.2183364723,0
"19340","N3","BATHY","CFX",12,44,25,2,100,NA,24878.8864602952,1990.31091682361
"19341","N3","BATHY","CFX",12,45,49,6,100,NA,48762.6174621785,5970.93275047084
"19342","N3","BATHY","CFX",12,46,27,3,100,NA,26869.1973771188,2985.46637523542
"19343","N3","BATHY","CFX",12,48,38,2,100,NA,37815.9074196487,1990.31091682361
"19344","N3","BATHY","CFX",12,49,37,2,100,NA,36820.7519612369,1990.31091682361
"19345","N3","BATHY","CFX",12,50,37,1,100,NA,36820.7519612369,995.155458411807
"19346","N3","BATHY","CFX",12,51,41,1,100,NA,40801.3737948841,995.155458411807
"19347","N3","BATHY","CFX",12,52,31,2,100,NA,30849.819210766,1990.31091682361
"19348","N3","BATHY","CFX",12,54,28,3,100,NA,27864.3528355306,2985.46637523542
"19349","N3","BATHY","CFX",12,55,38,5,100,NA,37815.9074196487,4975.77729205904
"19350","N4","DCM","CFX",1,4,497,0,30,NA,1648640.87610223,0
"19351","N4","DCM","CFX",1,5,460,5,30,NA,1525905.03623144,16585.9243068634
"19352","N4","DCM","CFX",1,6,471,2,30,NA,1562394.06970654,6634.36972274538
"19353","N4","DCM","CFX",1,7,493,3,30,NA,1635372.13665674,9951.55458411807
"19354","N4","DCM","CFX",1,9,606,2,30,NA,2010214.02599185,6634.36972274538
"19355","N4","DCM","CFX",1,10,467,5,30,NA,1549125.33026105,16585.9243068634
"19356","N4","DCM","CFX",1,13,405,14,30,NA,1343459.86885594,46440.5880592177
"19357","N4","DCM","CFX",1,15,387,0,30,NA,1283750.54135123,0
"19358","N4","DCM","CFX",1,16,393,19,30,NA,1303653.65051947,63026.5123660811
"19359","N4","DCM","CFX",1,17,330,17,30,NA,1094671.00425299,56392.1426433357
"19360","N4","DCM","CFX",1,19,296,12,30,NA,981886.718966316,39806.2183364723
"19361","N4","DCM","CFX",1,22,334,11,30,NA,1107939.74369848,36489.0334750996
"19362","N4","DCM","CFX",1,23,452,3,30,NA,1499367.55734046,9951.55458411807
"19363","N4","DCM","CFX",1,24,373,1,30,NA,1237309.95329201,3317.18486137269
"19364","N4","DCM","CFX",1,25,265,11,30,NA,879053.988263763,36489.0334750996
"19365","N4","DCM","CFX",1,26,528,2,30,NA,1751473.60680478,6634.36972274538
"19366","N4","DCM","CFX",1,27,441,1,30,NA,1462878.52386536,3317.18486137269
"19367","N4","DCM","CFX",1,30,243,3,30,NA,806075.921313564,9951.55458411807
"19368","N4","DCM","CFX",1,31,344,0,30,NA,1141111.59231221,0
"19369","N4","DCM","CFX",1,32,344,9,30,NA,1141111.59231221,29854.6637523542
"19370","N4","DCM","CFX",1,33,499,0,30,NA,1655275.24582497,0
"19371","N4","DCM","CFX",1,34,557,1,30,NA,1847671.96778459,3317.18486137269
"19372","N4","DCM","CFX",1,35,446,0,30,NA,1479464.44817222,0
